transaction_id,transaction_datetime,branch_code,product_code,product_name,quantity,unit_price
T5161,2025-04-10 08:40:00,RG_01,cu4dernouniversit4rioplus,Cuaderno Universitario Plus,3,2865.4
T5161,2025-04-10 03:43:00,RG_01,mousein4l4mbricoplus,Mouse Inalambrico Plus,3,1409.0
T5162,2025-04-10 04:34:00,RG_01,tecladousb#,Teclado USB,5,2872.13
T5162,2025-04-10 04:33:00,rg_01,archivador#,Archivador,4,3899.67
T5162,2025-04-10 02:56:00,rg_01,agenda2025plus,Agenda 2025 Plus,3,3211.02
T5162,2025-04-10 03:29:00,RG_01,LAPICERAAZULPLUS,Lapicera Azul Plus,2,998.94
T5163,2025-04-10 07:50:00,RG_01,resmaa4plus#,Resma A4 Plus,3,3551.89
T5163,2025-04-10 02:17:00,RG_01,l4picer44zulplus,LAPICERA AZUL PLUS,1,1870.23
T5164,2025-04-10 01:41:00,RG_01,pendrive32gbplusplus,Pendrive 32GB Plus Plus,1,2181.79
T5165,2025-04-10 02:10:00,RG_01,gr4p4dor4,Grapadora,1,2576.86
T5166,2025-04-10 03:25:00,rg_01,corre45,Corrector Plus,1,3351.77
T5166,2025-04-10 03:41:00,RG_01,agend11,Agenda 2025,2,2406.41
T5166,2025-04-10 08:28:00,RG_01,resmaa4plus,Resma A4 Plus,3,1635.45
T5167,2025-04-10 02:33:00,RG_01,pince21,Pincel Fino,3,679.19
T5167,2025-04-10 02:55:00,RG_01,mouseinalambrico,Mouse Inalambrico,2,1372.49
T5168,2025-04-10 08:49:00,RG_01,resmaa4plus#,Resma A4 Plus,5,1081.52
T5168,2025-04-10 08:50:00,RG_01,TECLADOUSBPLUS,Teclado USB Plus,3,1050.92
T5168,2025-04-10 00:21:00,RG_01,cuade82,Cuaderno Rayado Plus,5,1664.31
T5168,2025-04-10 03:01:00,RG_01,tecla42,Teclado USB,1,3570.13
T5169,2025-04-10 08:13:00,RG_01,RESMAA4PLUS,Resma A4 Plus,2,3252.1
T5169,2025-04-10 05:54:00,RG_01,lapizhb2plusplus#,Lapiz HB2 Plus Plus,1,4092.04
T5169,2025-04-10 01:36:00,rg_01,correctorplus#,Corrector Plus,5,1917.15
T5170,2025-04-10 05:33:00,RG_01,calcu71,Calculadora Basica,2,1095.5
T5170,2025-04-10 07:55:00,RG_01,agenda2025plusplusplus#,Agenda 2025 Plus Plus Plus,4,2981.82
T5171,2025-04-10 00:30:00,RG_01,lapiceranegra,Lapicera Negra,1,3392.78
T5171,2025-04-10 05:14:00,RG_01,4gend42025plusplusplus,AGENDA 2025 PLUS PLUS PLUS,3,2929.25
T5171,2025-04-10 00:38:00,RG_01,LIENZO30X40,Lienzo 30x40,1,957.69
T5172,2025-04-10 01:35:00,RG_01,CUADERNOUNIVERSITARIO,Cuaderno Universitario,2,3245.27
T5172,2025-04-10 06:31:00,RG_01,resm444,Resma A4,4,993.79
T5172,2025-04-10 03:50:00,rg_01,gr4p4dor4,GRAPADORA,1,901.59
T5172,2025-04-10 06:52:00,rg_01,pendrive32gb,Pendrive 32GB,1,1745.41
T5173,2025-04-10 04:45:00,rg_01,mouseinalambrico,Mouse Inalambrico,4,2381.49
T5173,2025-04-10 03:26:00,RG_01,lapiz10,Lapiz HB2 Plus Plus,1,"1317,12"
T5173,2025-04-10 09:09:00,RG_01,marcadoresartist#,Marcadores Artist,1,2243.34
T5174,2025-04-10 06:19:00,RG_01,ARCHIVADOR,Archivador,4,1254.54
T5174,2025-04-10 09:19:00,RG_01,pendrive32gb,Pendrive 32GB,4,2984.36
T5174,2025-04-10 01:33:00,RG_01,cuade52,Cuaderno A4 Plus,2,3685.54
T5175,2025-04-10 03:17:00,RG_01,LIENZO30X40,LIENZO 30X40,4,3545.4
T5176,2025-04-10 09:45:00,RG_01,cuadernoa4plusplus,Cuaderno A4 Plus Plus,2,1337.08
T5176,2025-04-10 04:47:00,RG_01,lapic44,Lapicera Azul Plus,4,2058.28
T5176,2025-04-10 06:55:00,rg_01,LAPICERANEGRA,Lapicera Negra,5,606.65
T5177,2025-04-10 04:41:00,RG_01,tecl4dousb,Teclado USB,2,2400.84
T5177,2025-04-10 08:51:00,RG_01,agenda2025plusplusplus,Agenda 2025 Plus Plus Plus,5,"3641,84"
T5178,2025-04-10 03:04:00,rg-02,cuadernouniversitarioplus#,Cuaderno Universitario Plus,4,2682.11
T5178,2025-04-10 07:00:00,rg-02,tecladousbplus,Teclado USB Plus,4,828.42
T5179,2025-04-10 09:43:00,rg-02,agenda2025plusplusplus,Agenda 2025 Plus Plus Plus,4,2225.56
T5179,2025-04-10 07:29:00,rg-02,blocknotas,Block Notas,4,2339.37
T5179,2025-04-10 06:13:00,rg-02,agenda2025plusplusplus,Agenda 2025 Plus Plus Plus,4,1019.24
T5179,2025-04-10 05:17:00,rg-02,CALCULADORACIENTIFICA,Calculadora Cientifica,2,1714.84
T5180,2025-04-10 00:20:00,rg-02,cuadernoa4,Cuaderno A4,2,1337.13
T5181,2025-04-10 00:53:00,rg-02,marcadoresartist,Marcadores Artist,3,2490.62
T5181,2025-04-10 07:00:00,rg-02,correctorplus,CORRECTOR PLUS,1,1972.39
T5182,2025-04-10 08:13:00,rg-02,cuadernoa4plus,CUADERNO A4 PLUS,5,2915.16
T5182,2025-04-10 04:09:00,rg-02,pendrive32gbplusplus,PENDRIVE 32GB PLUS PLUS,2,852.61
T5182,2025-04-10 06:06:00,rg-02,LAPICERAAZULPLUS,Lapicera Azul Plus,5,2459.3
T5182,2025-04-10 08:25:00,rg-02,CUADERNORAYADOPLUS,Cuaderno Rayado Plus,5,1432.8
T5183,2025-04-10 08:29:00,rg-02,lapizhb2,LAPIZ HB2,2,1932.21
T5184,2025-04-10 09:38:00,rg-02,res4lt4dorplus,Resaltador Plus,4,3076.79
T5185,2025-04-10 06:29:00,rg-02,resal35,Resaltador,5,3340.91
T5185,2025-04-10 02:24:00,rg-02,corrector,Corrector,4,2695.1
T5185,2025-04-10 03:17:00,rg-02,pendr85,PENDRIVE 32GB,1,851.94
T5186,2025-04-10 01:36:00,rg-02,l4pizhb2plus,Lapiz HB2 Plus,4,3826.32
T5186,2025-04-10 01:57:00,rg-02,lapiceraazulplus,Lapicera Azul Plus,2,"3605,35"
T5186,2025-04-10 06:35:00,rg-02,cuade39,CUADERNO A4 PLUS PLUS,5,1694.14
T5186,2025-04-10 03:14:00,rg-02,calculadoracientifica#,Calculadora Cientifica,1,2155.96
T5187,2025-04-10 03:41:00,rg-02,tecla27,Teclado USB,2,1842.88
T5187,2025-04-10 02:03:00,rg-02,lapizhb2plusplus#,LAPIZ HB2 PLUS PLUS,1,2665.97
T5188,2025-04-10 09:53:00,rg-02,setacrilicos,SET ACRILICOS,1,1804.39
T5189,2025-04-10 08:24:00,rg-02,resm444,Resma A4,3,1433.18
T5189,2025-04-10 06:05:00,rg-02,LAPICERANEGRA,LAPICERA NEGRA,1,3498.35
T5189,2025-04-10 06:33:00,rg-02,marca39,MARCADORES ARTIST,2,703.06
T5189,2025-04-10 07:03:00,rg-02,carpetan3#,CARPETA N3,2,"3531,27"
T5190,2025-04-10 05:54:00,rg-02,PORTAMINAS,Portaminas,5,2383.53
T5190,2025-04-10 00:58:00,rg-02,mousein4l4mbrico,Mouse Inalambrico,5,2071.62
T5190,2025-04-10 03:24:00,rg-02,agenda2025plusplus#,AGENDA 2025 PLUS PLUS,4,2480.64
T5190,2025-04-10 05:51:00,rg-02,cuadernouniversitario#,CUADERNO UNIVERSITARIO,3,1256.56
T5191,2025-04-10 03:01:00,rg-02,carpetan3,Carpeta N3,2,1626.72
T5191,2025-04-10 08:00:00,rg-02,cu4dernouniversit4rioplus,Cuaderno Universitario Plus,3,2725.79
T5191,2025-04-10 08:20:00,rg-02,4gend42025plusplusplus,Agenda 2025 Plus Plus Plus,2,2834.81
T5191,2025-04-10 07:37:00,rg-02,CORRECTORPLUS,Corrector Plus,4,"1948,1"
T5192,2025-04-11 01:28:00,USH01,lapiceranegraplus#,Lapicera Negra Plus,4,3461.42
T5193,2025-04-11 06:44:00,USH01,lapic14,LAPICERA AZUL PLUS,4,3912.52
T5193,2025-04-11 08:28:00,USH01,cu4derno44,Cuaderno A4,3,4338.14
T5194,2025-04-11 05:23:00,USH01,agenda2025plus#,Agenda 2025 Plus,3,4479.11
T5194,2025-04-11 04:17:00,USH01,cuadernoa4,Cuaderno A4,1,"3938,9"
T5195,2025-04-11 08:37:00,USH01,marcadoresartist,Marcadores Artist,4,2610.3
T5196,2025-04-11 09:19:00,USH01,blocknot4s,Block Notas,4,"5383,25"
T5196,2025-04-11 07:47:00,USH01,mouseinalambricoplus,Mouse Inalambrico Plus,3,4582.5
T5196,2025-04-11 03:56:00,USH01,lienzo30x40,Lienzo 30x40,3,2221.42
T5196,2025-04-11 04:10:00,USH01,cuade73,CUADERNO UNIVERSITARIO PLUS,4,3507.66
T5197,2025-04-11 05:01:00,USH01,agenda2025,Agenda 2025,4,"3671,61"
T5197,2025-04-11 08:46:00,USH01,pendrive32gb,Pendrive 32GB,5,2548.35
T5197,2025-04-11 00:38:00,USH01,cuade78,CUADERNO RAYADO,4,3474.44
T5198,2025-04-11 09:14:00,USH01,pincelfino,Pincel Fino,4,3091.87
T5198,2025-04-11 02:57:00,USH01,lapiceranegra,Lapicera Negra,2,4295.38
T5199,2025-04-11 09:16:00,USH01,pendrive32gb#,PENDRIVE 32GB,2,1097.96
T5199,2025-04-11 03:16:00,USH01,lapic63,Lapicera Azul Plus,5,4156.89
T5199,2025-04-11 01:45:00,USH01,LIENZO30X40,LIENZO 30X40,1,1861.94
T5199,2025-04-11 09:08:00,USH01,resaltador#,Resaltador,1,4330.49
T5200,2025-04-11 08:11:00,USH01,lapiceraazul#,Lapicera Azul,3,1700.03
T5200,2025-04-11 08:25:00,USH01,cuadernorayado,Cuaderno Rayado,5,4425.47
T5200,2025-04-11 03:46:00,USH01,LIENZO30X40,Lienzo 30x40,1,3450.31
T5200,2025-04-11 04:18:00,USH01,pince4,Pincel Fino,2,866.56
T5201,2025-04-11 03:56:00,USH01,cuade29,Cuaderno A4,1,2885.14
T5201,2025-04-11 09:34:00,USH01,SETACRILICOS,Set Acrilicos,2,3335.64
T5201,2025-04-11 03:04:00,USH01,cuadernouniversitarioplus#,Cuaderno Universitario Plus,5,2040.11
T5202,2025-04-11 02:43:00,ush-02,SETACRILICOS,SET ACRILICOS,3,3371.65
T5202,2025-04-11 09:08:00,ush-02,CUADERNOUNIVERSITARIO,Cuaderno Universitario,3,3818.54
T5203,2025-04-11 07:11:00,ush-02,marcadoresartist,Marcadores Artist,3,"3525,15"
T5203,2025-04-11 04:18:00,ush-02,gr4p4dor4,Grapadora,3,3282.51
T5204,2025-04-11 08:50:00,ush-02,correctorplus,Corrector Plus,2,1736.67
T5204,2025-04-11 04:09:00,ush-02,4gend42025plusplusplus,Agenda 2025 Plus Plus Plus,3,4522.59
T5205,2025-04-11 08:22:00,ush-02,lapizhb2plusplusplus,Lapiz HB2 Plus Plus Plus,5,2876.25
T5205,2025-04-11 01:10:00,ush-02,CUADERNOUNIVERSITARIOPLUS,Cuaderno Universitario Plus,1,4078.27
T5205,2025-04-11 06:13:00,ush-02,c4lcul4dor4b4sic4,Calculadora Basica,1,4712.29
T5206,2025-04-11 09:43:00,ush-02,AGENDA2025PLUS,Agenda 2025 Plus,1,1446.32
T5206,2025-04-11 00:45:00,ush-02,agenda2025#,Agenda 2025,3,"979,39"
T5207,2025-04-11 08:42:00,ush-02,CUADERNOA4PLUS,Cuaderno A4 Plus,3,1455.66
T5207,2025-04-11 05:04:00,ush-02,PENDRIVE32GBPLUSPLUS,Pendrive 32GB Plus Plus,5,3143.06
T5208,2025-04-11 05:17:00,ush-02,agend50,AGENDA 2025 PLUS PLUS,2,4153.55
T5208,2025-04-11 01:42:00,ush-02,CORRECTORPLUS,Corrector Plus,3,2960.71
T5208,2025-04-11 09:45:00,ush-02,cu4derno44plus,Cuaderno A4 Plus,2,1942.46
T5208,2025-04-11 06:12:00,ush-02,carpetan3,Carpeta N3,2,4281.62
T5209,2025-04-11 02:58:00,ush-02,archivador#,Archivador,1,3331.53
T5209,2025-04-11 08:55:00,ush-02,ACUARELAS,ACUARELAS,2,2115.84
T5209,2025-04-11 03:28:00,ush-02,c4rpet4n3,Carpeta N3,1,2812.43
T5210,2025-04-11 02:43:00,ush-02,pendrive32gb,Pendrive 32GB,1,4330.03
T5210,2025-04-11 09:28:00,ush-02,portaminas#,Portaminas,3,1896.92
T5211,2025-04-11 00:12:00,ush-02,BLOCKNOTAS,Block Notas,1,5203.32
T5211,2025-04-11 00:28:00,ush-02,l4picer44zul,Lapicera Azul,1,"2900,89"
T5212,2025-04-11 01:55:00,ush-02,LAPIZHB2,Lapiz HB2,5,4519.24
T5212,2025-04-11 06:17:00,ush-02,cuadernoa4plus#,CUADERNO A4 PLUS,4,1680.43
T5212,2025-04-11 02:30:00,ush-02,cuadernoa4plus,Cuaderno A4 Plus,2,"2181,88"
T5212,2025-04-11 01:57:00,ush-02,cuadernoa4plus,CUADERNO A4 PLUS,5,1418.96
T5213,2025-04-11 05:09:00,ush-02,lapiceranegraplus,Lapicera Negra Plus,3,1270.57
T5213,2025-04-11 06:57:00,ush-02,pendrive32gbplus,Pendrive 32GB Plus,5,3315.09
T5213,2025-04-11 04:25:00,ush-02,calculadorabasica,Calculadora Basica,3,3634.44
T5214,2025-04-11 01:41:00,ush-02,cuadernorayadoplus#,Cuaderno Rayado Plus,2,3292.56
T5214,2025-04-11 07:23:00,ush-02,agenda2025plusplusplus,Agenda 2025 Plus Plus Plus,3,1586.74
T5214,2025-04-11 08:54:00,ush-02,calculadoracientifica,CALCULADORA CIENTIFICA,3,1478.87
T5214,2025-04-11 07:32:00,ush-02,agend5,AGENDA 2025 PLUS PLUS,1,5074.25
T5215,2025-04-11 07:49:00,ush-02,cuade75,CUADERNO A4 PLUS,2,5035.82
T5216,2025-04-11 01:41:00,ush-02,agend58,Agenda 2025 Plus,2,2059.92
T5216,2025-04-11 07:15:00,ush-02,setacrilicos,Set Acrilicos,3,2148.65
T5216,2025-04-11 09:50:00,ush-02,CUADERNOA4PLUS,Cuaderno A4 Plus,5,3194.03
T5217,2025-04-11 04:26:00,ush-02,cuadernoa4plusplus,Cuaderno A4 Plus Plus,1,4475.51
T5217,2025-04-11 04:45:00,ush-02,CUADERNOUNIVERSITARIO,Cuaderno Universitario,5,4859.99
T5217,2025-04-11 05:48:00,ush-02,cu4dernor4y4doplus,Cuaderno Rayado Plus,4,1181.33
T5218,2025-04-11 08:04:00,rg_01,portaminas#,Portaminas,4,655.07
T5218,2025-04-11 02:01:00,RG_01,resmaa4plus#,Resma A4 Plus,5,2033.86
T5218,2025-04-11 02:40:00,RG_01,CUADERNOA4PLUS,Cuaderno A4 Plus,2,2735.93
T5219,2025-04-11 05:47:00,RG_01,cuade40,Cuaderno Rayado Plus,5,2088.3
T5220,2025-04-11 05:37:00,RG_01,cuadernoa4plus,Cuaderno A4 Plus,1,2746.97
T5220,2025-04-11 05:04:00,rg_01,CUADERNOA4PLUS,Cuaderno A4 Plus,2,1006.45
T5221,2025-04-11 03:53:00,RG_01,cuadernouniversitarioplus#,Cuaderno Universitario Plus,4,2036.95
T5221,2025-04-11 06:07:00,RG_01,agenda2025plus#,AGENDA 2025 PLUS,5,1273.66
T5221,2025-04-11 06:00:00,RG_01,resaltador#,Resaltador,4,3809.08
T5221,2025-04-11 00:07:00,RG_01,agenda2025plus#,Agenda 2025 Plus,5,3049.78
T5222,2025-04-11 01:08:00,RG_01,pendrive32gbplusplus#,Pendrive 32GB Plus Plus,4,818.55
T5222,2025-04-11 05:41:00,RG_01,lapiceraazulplus,Lapicera Azul Plus,5,1172.57
T5222,2025-04-11 05:30:00,rg_01,LAPIZHB2,Lapiz HB2,4,1098.35
T5223,2025-04-11 08:07:00,RG_01,cuadernoa4plus#,CUADERNO A4 PLUS,5,2000.06
T5224,2025-04-11 01:17:00,RG_01,cu4derno44plus,Cuaderno A4 Plus,4,2456.43
T5224,2025-04-11 00:27:00,rg_01,lapiceranegra#,Lapicera Negra,3,3859.63
T5224,2025-04-11 09:53:00,RG_01,agenda2025plus,Agenda 2025 Plus,4,2939.66
T5225,2025-04-11 08:35:00,RG_01,agenda2025plus#,Agenda 2025 Plus,4,2366.56
T5225,2025-04-11 09:13:00,RG_01,4cu4rel4s,Acuarelas,4,"2626,93"
T5225,2025-04-11 01:08:00,RG_01,CUADERNOUNIVERSITARIOPLUS,Cuaderno Universitario Plus,4,2029.88
T5225,2025-04-11 04:39:00,RG_01,tecl4dousb,Teclado USB,2,3923.7
T5226,2025-04-11 08:08:00,RG_01,archi24,Archivador,5,1591.72
T5226,2025-04-11 06:26:00,RG_01,agenda2025plus,Agenda 2025 Plus,2,2297.18
T5227,2025-04-11 05:28:00,rg_01,cuadernoa4,Cuaderno A4,5,"3174,48"
T5227,2025-04-11 08:24:00,rg_01,tecladousb,Teclado USB,3,1684.27
T5227,2025-04-11 01:03:00,rg_01,lapiceranegraplus,Lapicera Negra Plus,4,2528.04
T5227,2025-04-11 09:17:00,RG_01,corre90,CORRECTOR,1,2714.14
T5228,2025-04-11 02:16:00,RG_01,mousein4l4mbricoplus,Mouse Inalambrico Plus,2,"815,83"
T5228,2025-04-11 08:36:00,RG_01,resaltadorplus,RESALTADOR PLUS,3,"681,2"
T5228,2025-04-11 03:59:00,RG_01,pendrive32gbplusplus,Pendrive 32GB Plus Plus,4,2159.07
T5228,2025-04-11 09:45:00,RG_01,resma16,Resma A4,3,917.82
T5229,2025-04-11 09:35:00,rg_01,PENDRIVE32GBPLUSPLUS,Pendrive 32GB Plus Plus,4,"3802,25"
T5229,2025-04-11 00:10:00,RG_01,marcadoresartist,Marcadores Artist,3,827.67
T5229,2025-04-11 08:03:00,RG_01,lapizhb2plusplusplus,LAPIZ HB2 PLUS PLUS PLUS,1,3325.69
T5229,2025-04-11 08:09:00,RG_01,setac35,Set Acrilicos,1,1100.22
T5230,2025-04-11 00:06:00,RG_01,agenda2025plusplusplus,Agenda 2025 Plus Plus Plus,1,2585.98
T5230,2025-04-11 05:00:00,RG_01,LAPIZHB2,Lapiz HB2,4,3698.68
T5230,2025-04-11 08:42:00,RG_01,CARPETAN3,Carpeta N3,2,"3696,64"
T5231,2025-04-11 00:59:00,RG_01,correctorplus,Corrector Plus,4,2158.57
T5231,2025-04-11 06:37:00,RG_01,CUADERNOA4PLUS,Cuaderno A4 Plus,4,2617.59
T5232,2025-04-11 09:35:00,RG_01,l4pizhb2plus,Lapiz HB2 Plus,4,"1115,54"
T5232,2025-04-11 09:04:00,RG_01,pendrive32gbplusplus,Pendrive 32GB Plus Plus,4,1825.38
T5232,2025-04-11 06:17:00,RG_01,cu4derno44,Cuaderno A4,3,1113.14
T5232,2025-04-11 02:09:00,RG_01,m4rc4dores4rtist,Marcadores Artist,2,3002.05
T5233,2025-04-11 06:58:00,rg-02,cuadernoa4plusplus#,CUADERNO A4 PLUS PLUS,4,3808.83
T5233,2025-04-11 05:15:00,rg-02,res4lt4dorplus,Resaltador Plus,1,3382.8
T5233,2025-04-11 03:31:00,rg-02,GRAPADORA,Grapadora,3,3001.16
T5233,2025-04-11 03:28:00,rg-02,corre71,Corrector,1,2862.51
T5234,2025-04-11 03:25:00,rg-02,lapizhb2#,Lapiz HB2,5,1918.52
T5234,2025-04-11 02:00:00,rg-02,corrector,Corrector,2,3491.35
T5235,2025-04-11 05:37:00,rg-02,ARCHIVADOR,ARCHIVADOR,1,3229.5
T5235,2025-04-11 05:25:00,rg-02,pendr85,PENDRIVE 32GB,4,2977.98
T5236,2025-04-11 02:31:00,rg-02,grapadora,Grapadora,2,2653.26
T5237,2025-04-11 06:18:00,rg-02,lapiceranegra,Lapicera Negra,3,"3739,28"
T5238,2025-04-11 00:24:00,rg-02,cuadernoa4plus#,Cuaderno A4 Plus,2,997.67
T5239,2025-04-11 05:35:00,rg-02,block43,Block Notas,4,1184.26
T5239,2025-04-11 05:43:00,rg-02,lapic32,Lapicera Azul Plus,1,1721.63
T5239,2025-04-11 08:26:00,rg-02,cuadernouniversitarioplus,Cuaderno Universitario Plus,2,1316.12
T5240,2025-04-11 00:29:00,rg-02,agend3,Agenda 2025 Plus,4,2446.3
T5240,2025-04-11 04:57:00,rg-02,calcu32,Calculadora Cientifica,3,3097.72
T5241,2025-04-11 09:07:00,rg-02,correctorplus#,Corrector Plus,3,2277.7
T5241,2025-04-11 08:02:00,rg-02,c4lcul4dor4cientific4,Calculadora Cientifica,3,1977.85
T5242,2025-04-11 06:17:00,rg-02,CORRECTORPLUS,Corrector Plus,2,3712.39
T5242,2025-04-11 02:08:00,rg-02,agenda2025#,Agenda 2025,1,635.32
T5243,2025-04-11 08:29:00,rg-02,lapizhb2plusplus,Lapiz HB2 Plus Plus,2,2611.47
T5243,2025-04-11 01:00:00,rg-02,cuade13,Cuaderno A4 Plus Plus,5,"1289,0"
T5243,2025-04-11 03:33:00,rg-02,lapiceraazulplus#,Lapicera Azul Plus,1,746.27
T5243,2025-04-11 05:56:00,rg-02,calcu20,Calculadora Basica,2,"2054,39"
T5244,2025-04-11 02:52:00,rg-02,CALCULADORACIENTIFICA,Calculadora Cientifica,1,765.54
T5244,2025-04-11 06:59:00,rg-02,SETACRILICOS,Set Acrilicos,2,3182.0
T5244,2025-04-11 05:12:00,rg-02,resm444plus,Resma A4 Plus,5,1474.59
T5244,2025-04-11 02:12:00,rg-02,l4pizhb2plusplusplus,Lapiz HB2 Plus Plus Plus,1,2138.92
T5245,2025-04-11 02:26:00,rg-02,resaltadorplus#,Resaltador Plus,3,1714.95
T5245,2025-04-11 04:37:00,rg-02,CUADERNORAYADOPLUS,CUADERNO RAYADO PLUS,2,1827.08
T5245,2025-04-11 03:36:00,rg-02,cuade3,Cuaderno Universitario Plus,5,1985.44
T5246,2025-04-11 08:05:00,rg-02,4gend42025plusplus,Agenda 2025 Plus Plus,3,781.04
T5246,2025-04-11 05:26:00,rg-02,cu4derno44plus,CUADERNO A4 PLUS,5,1669.4
T5246,2025-04-11 01:13:00,rg-02,cu4derno44,CUADERNO A4,4,1419.47
T5247,2025-04-11 07:17:00,rg-02,tecla54,TECLADO USB PLUS,2,"1567,46"
T5247,2025-04-11 01:06:00,rg-02,l4picer44zulplus,Lapicera Azul Plus,4,2082.51
T5248,2025-04-12 00:03:00,ush01,blocknotas#,BLOCK NOTAS,2,2546.75
T5248,2025-04-12 07:30:00,USH01,setac10,Set Acrilicos,2,4824.91
T5248,2025-04-12 06:54:00,USH01,correctorplus,CORRECTOR PLUS,5,4856.66
T5249,2025-04-12 07:35:00,USH01,resaltadorplus,Resaltador Plus,5,2971.96
T5249,2025-04-12 07:28:00,USH01,CUADERNORAYADO,CUADERNO RAYADO,2,2020.81
T5250,2025-04-12 06:15:00,USH01,RESMAA4PLUS,Resma A4 Plus,3,3147.91
T5250,2025-04-12 04:23:00,USH01,archivador#,Archivador,2,1137.66
T5250,2025-04-12 07:47:00,USH01,blocknotas#,Block Notas,3,2276.39
T5251,2025-04-12 08:55:00,ush01,cuade14,Cuaderno Universitario,2,3183.08
T5252,2025-04-12 06:39:00,ush01,agenda2025plusplusplus,AGENDA 2025 PLUS PLUS PLUS,5,2948.25
T5252,2025-04-12 08:04:00,USH01,AGENDA2025PLUS,Agenda 2025 Plus,1,4162.06
T5252,2025-04-12 09:49:00,USH01,cuadernoa4plus,Cuaderno A4 Plus,1,1546.85
T5252,2025-04-12 07:00:00,USH01,AGENDA2025PLUSPLUS,Agenda 2025 Plus Plus,5,2225.05
T5253,2025-04-12 07:54:00,USH01,carpe72,Carpeta N3,5,2347.35
T5253,2025-04-12 00:22:00,USH01,lapic60,Lapicera Azul,1,5825.5
T5254,2025-04-12 06:55:00,USH01,lapic80,LAPICERA AZUL PLUS,3,4552.81
T5254,2025-04-12 04:00:00,USH01,cuade17,Cuaderno Rayado Plus,5,2901.08
T5254,2025-04-12 01:13:00,USH01,lapic38,Lapicera Negra Plus,5,"962,04"
T5255,2025-04-12 01:27:00,USH01,lienzo30x40,Lienzo 30x40,5,"1669,63"
T5255,2025-04-12 00:01:00,USH01,c4lcul4dor4cientific4,Calculadora Cientifica,3,4325.07
T5256,2025-04-12 06:28:00,USH01,cuade55,Cuaderno A4,3,4189.1
T5256,2025-04-12 08:38:00,USH01,c4lcul4dor4b4sic4,Calculadora Basica,2,2098.48
T5256,2025-04-12 05:46:00,USH01,l4pizhb2plusplusplus,LAPIZ HB2 PLUS PLUS PLUS,3,4602.11
T5257,2025-04-12 03:36:00,USH01,lapiz85,Lapiz HB2,5,"2499,65"
T5258,2025-04-12 09:31:00,USH01,cu4derno44plus,Cuaderno A4 Plus,2,3780.49
T5258,2025-04-12 10:00:00,USH01,AGENDA2025PLUS,Agenda 2025 Plus,2,4452.5
T5258,2025-04-12 02:37:00,USH01,lapizhb2plusplus#,LAPIZ HB2 PLUS PLUS,2,4337.51
T5258,2025-04-12 03:16:00,ush01,mouse78,Mouse Inalambrico,4,"3153,6"
T5259,2025-04-12 01:27:00,USH01,cu4dernouniversit4rioplus,Cuaderno Universitario Plus,3,1901.5
T5259,2025-04-12 08:58:00,USH01,l4pizhb2plusplusplus,Lapiz HB2 Plus Plus Plus,3,2183.32
T5259,2025-04-12 03:11:00,ush01,lapic51,Lapicera Negra,5,3161.46
T5259,2025-04-12 00:01:00,USH01,CUADERNORAYADOPLUS,Cuaderno Rayado Plus,3,5477.26
T5260,2025-04-12 02:31:00,USH01,pincelfino,Pincel Fino,5,4396.59
T5260,2025-04-12 04:50:00,ush01,RESMAA4PLUS,Resma A4 Plus,3,2731.04
T5260,2025-04-12 07:09:00,USH01,pendrive32gbplusplus#,Pendrive 32GB Plus Plus,4,3454.97
T5260,2025-04-12 09:42:00,USH01,lapizhb2plusplusplusplus#,Lapiz HB2 Plus Plus Plus Plus,2,1601.23
T5261,2025-04-12 05:58:00,USH01,cuadernoa4plusplus#,CUADERNO A4 PLUS PLUS,4,4362.07
T5261,2025-04-12 02:10:00,USH01,resm444plus,RESMA A4 PLUS,2,4904.71
T5262,2025-04-12 08:31:00,USH01,l4picer44zulplus,Lapicera Azul Plus,2,5596.65
T5263,2025-04-12 06:27:00,USH01,l4picer44zul,LAPICERA AZUL,2,"3576,74"
T5263,2025-04-12 09:52:00,USH01,CUADERNOA4PLUSPLUS,CUADERNO A4 PLUS PLUS,3,4364.82
T5263,2025-04-12 05:43:00,USH01,marcadoresartist,Marcadores Artist,2,1944.7
T5264,2025-04-12 03:48:00,ush-02,cu4dernor4y4doplus,Cuaderno Rayado Plus,3,2943.18
T5264,2025-04-12 07:25:00,ush-02,CUADERNOA4PLUSPLUS,Cuaderno A4 Plus Plus,3,2324.59
T5265,2025-04-12 06:02:00,ush-02,marcadoresartist#,Marcadores Artist,5,"5302,98"
T5265,2025-04-12 02:06:00,ush-02,resmaa4,Resma A4,3,3923.69
T5265,2025-04-12 05:25:00,ush-02,corre56,Corrector Plus,5,5519.73
T5265,2025-04-12 01:24:00,ush-02,lapiceranegra#,Lapicera Negra,4,"1903,37"
T5266,2025-04-12 03:48:00,ush-02,cuade70,Cuaderno Universitario Plus,5,1882.03
T5267,2025-04-12 02:41:00,ush-02,lapic93,LAPICERA NEGRA,1,"4710,43"
T5267,2025-04-12 07:27:00,ush-02,port4min4s,Portaminas,4,3214.17
T5267,2025-04-12 06:39:00,ush-02,cuadernoa4plusplus#,CUADERNO A4 PLUS PLUS,4,"3927,24"
T5267,2025-04-12 05:58:00,ush-02,agend46,AGENDA 2025 PLUS PLUS,3,1988.3
T5268,2025-04-12 01:05:00,ush-02,cuade96,Cuaderno Universitario Plus,3,3623.56
